id,timeid,z_neighbour,z_state
634,16,-0.49,-0.46
634,17,-0.10,-0.21
634,18,-0.46,-0.26
634,19,-0.81,-0.48
634,20,-0.71,-0.39
634,21,-1.20,-0.54
634,22,-1.22,-0.42
634,23,-1.44,-0.53
634,24,-1.57,-0.54
634,25,-1.48,-0.50
635,1,-0.45,-0.29
635,2,-0.47,-0.35
635,3,-0.50,-0.45
635,4,-0.87,-0.55
635,5,-0.61,-0.60
635,6,-0.51,-0.45
635,7,-0.68,-0.63
635,8,-0.78,-0.71
635,9,-0.72,-0.82
635,10,-0.75,-0.87
635,11,-0.64,-0.92
635,12,-0.80,-0.66
635,13,-0.55,-0.65
635,14,-0.20,-0.29
635,15,-0.39,-0.32
635,16,-0.44,-0.23
635,17,-0.43,-0.22
635,18,-0.48,-0.35
635,19,-0.50,-0.41
635,20,-0.48,-0.36
635,21,-0.44,-0.29
635,22,-0.46,-0.40
635,23,-0.47,-0.41
635,24,-0.46,-0.41
635,25,-0.51,-0.45
636,1,0,-0.26
636,2,-0.58,-0.40
636,3,-1.02,-0.66
636,4,-0.63,-0.71
636,5,2.00,-0.21
636,6,0.41,-0.20
636,7,0.86,-0.20
636,8,0.51,-0.28
636,9,-0.16,-0.25
636,10,-0.52,-0.20
636,11,-0.41,-0.21
636,12,-0.40,-0.19
636,13,-0.38,-0.20
636,14,0.76,-0.17
636,15,1.83,-0.14
636,16,2.36,-0.10
636,17,-0.38,-0.15
636,18,0.18,-0.12
636,19,-0.80,-0.27
636,20,-1.12,-0.45
636,21,-1.36,-0.53
636,22,-1.58,-0.58
636,23,-1.77,-0.54
636,24,-1.22,-0.54
636,25,-1.24,-0.57
637,1,0,-0.35
637,2,0,-0.43
637,3,-0.50,-0.45
637,4,-0.62,-0.75
637,5,-1.12,-0.65
637,6,-0.44,-0.54
637,7,-0.67,-0.81
637,8,-0.89,-0.86
637,9,-0.39,-0.18
637,10,-0.44,-0.21
637,11,0.58,0.45
637,12,0.38,0.32
637,13,-0.60,-0.54
637,14,-0.55,-0.40
637,15,-0.42,-0.65
637,16,-0.66,-0.64
637,17,-0.62,-0.65
637,18,-0.87,-0.69
637,19,0.10,-0.31
637,20,-0.18,-0.37
637,21,-0.09,-0.36
637,22,-0.63,-0.57
637,23,-1.06,-0.68
637,24,-1.37,-0.79
637,25,-1.29,-0.68
638,1,0,0
638,2,0,0
638,3,-1.00,-0.32
638,4,-1.15,-0.36
638,5,-0.79,-0.33
638,6,-0.64,-0.30
638,7,-0.63,-0.27
638,8,-0.62,-0.37
638,9,-0.92,-0.47
638,10,-0.57,-0.10
638,11,-0.20,0.15
638,12,0.34,0.96
638,13,0.64,0.66
638,14,1.23,0.12
638,15,0.15,-0.10
638,16,-1.13,-0.62
638,17,-0.15,0.16
638,18,-0.48,-0.03
638,19,-0.54,-0.17
638,20,-0.75,-0.48
638,21,-0.49,-0.17
638,22,-0.53,-0.22
638,23,-0.81,-0.35
638,24,-0.67,0.01
638,25,-0.42,0.28
639,1,-0.58,-0.21
639,2,0,-0.20
639,3,-0.90,-0.38
639,4,6.33,0.44
639,5,-0.64,-0.36
639,6,-0.16,0.09
639,7,-0.41,-0.22
639,8,-0.16,-0.15
639,9,1.18,0.11
639,10,2.82,1.12
639,11,2.27,1.58
639,12,7.73,1.14
639,13,0.54,0.07
639,14,1.27,-0.04
639,15,-0.42,-0.09
639,16,-1.70,-0.31
639,17,-0.93,-0.28
639,18,-1.36,-0.36
639,19,-0.79,-0.26
639,20,-0.51,-0.02
639,21,-0.46,0.05
639,22,-0.33,0.13
639,23,-0.57,-0.07
639,24,-0.42,0.21
639,25,-0.42,0.16
640,1,0,0
640,2,0,0
640,3,2.87,4.80
640,4,22.23,5.36
640,5,0,14.54
640,6,77.06,30.61
640,7,144.81,53.59
640,8,0,10.98
640,9,5.72,7.90
640,10,3.49,2.71
640,11,1.23,0.61
640,12,0.06,0.14
640,13,-1.27,-0.39
640,14,0.84,0.01
640,15,1.03,0.15
640,16,3.31,0.99
640,17,5.07,1.67
640,18,5.93,6.36
640,19,17.71,6.67
640,20,22.80,4.92
640,21,18.03,6.90
640,22,18.11,3.03
640,23,18.37,4.95
640,24,11.05,3.52
640,25,15.39,6.02
641,1,-0.38,-0.20
641,2,-0.23,0.09
641,3,0.25,0.93
641,4,-0.53,-0.44
641,5,-0.40,-0.20
641,6,-0.36,-0.18
641,7,-0.27,0.05
641,8,-0.33,-0.09
641,9,-0.31,-0.04
641,10,-0.30,-0.02
641,11,-0.02,0.55
641,12,-0.10,0.40
641,13,-0.23,0.16
641,14,0.01,0.56
641,15,-0.11,0.37
641,16,-0.26,0.06
641,17,-0.08,0.44
641,18,0.15,0.93
641,19,0.15,0.89
641,20,0.54,1.62
641,21,0.42,1.34
641,22,0.33,1.21
641,23,0.69,1.79
641,24,0.62,1.55
641,25,0.74,1.75
642,1,0,-0.15
642,2,-0.54,-0.24
642,3,-0.76,-0.18
642,4,-0.60,-0.22
642,5,0.26,-0.06
642,6,-0.56,-0.29
642,7,-0.24,-0.08
642,8,-0.54,-0.20
642,9,-0.40,-0.18
642,10,-0.56,-0.31
642,11,-0.72,-0.32
642,12,-0.49,-0.27
642,13,0.13,-0.03
642,14,1.77,0.35
642,15,0.91,0.06
642,16,0.48,-0.17
642,17,1.22,-0.06
642,18,0.67,-0.15
642,19,0.78,-0.08
642,20,0.37,-0.07
642,21,-0.14,-0.14
642,22,-0.01,0.01
642,23,-0.25,-0.08
642,24,-0.01,-0.06
642,25,-0.19,0.01
643,1,0,-0.03
643,2,-0.56,-0.34
643,3,0.70,-0.24
643,4,0.58,-0.22
643,5,-0.43,-0.28
643,6,-0.43,-0.23
643,7,-0.80,-0.25
643,8,-0.55,-0.30
643,9,0.27,-0.26
643,10,-0.39,-0.26
643,11,-0.33,-0.24
643,12,-0.28,-0.27
643,13,-0.40,-0.30
643,14,-0.31,-0.32
643,15,-0.34,-0.34
643,16,-0.40,-0.37
643,17,-0.42,-0.39
643,18,-0.46,-0.40
643,19,-0.52,-0.41
643,20,-0.93,-0.44
643,21,-0.83,-0.43
643,22,-0.84,-0.51
643,23,-1.01,-0.55
643,24,-1.04,-0.54
643,25,-1.15,-0.59
644,1,0,-0.19
644,2,0,-0.17
644,3,-0.46,-0.30
644,4,-0.46,-0.23
644,5,0,-0.26
644,6,-0.45,-0.34
644,7,-0.66,-0.45
644,8,-0.45,-0.33
644,9,-0.76,-0.44
644,10,-1.59,-0.59
644,11,-3.06,-0.93
644,12,-1.57,-0.91
644,13,-1.16,-0.81
644,14,-0.91,-0.72
644,15,-0.58,-0.51
644,16,0.59,-0.15
644,17,-0.49,-0.20
644,18,-0.71,-0.37
644,19,-0.56,-0.00
644,20,-0.51,0.21
644,21,-0.53,0.38
644,22,-0.66,0.11
644,23,-0.48,0.46
644,24,-0.05,1.14
644,25,-0.27,0.45
645,1,-0.46,-0.35
645,2,-0.71,-0.43
645,3,-0.70,-0.45
645,4,-0.79,-0.75
645,5,-0.67,-0.65
645,6,-1.00,-0.61
645,7,-0.76,-0.76
645,8,-0.88,-0.86
645,9,-0.53,-0.77
645,10,-0.97,-0.78
645,11,-1.55,-1.08
645,12,-1.95,-1.37
645,13,-0.74,-0.98
645,14,-1.18,-1.12
645,15,-2.30,-1.07
645,16,-1.11,-0.98
645,17,-1.33,-0.86
645,18,-1.29,-0.99
645,19,-1.22,-0.63
645,20,-1.35,-0.70
645,21,-1.26,-0.63
645,22,-0.62,-0.59
645,23,-0.43,-0.51
645,24,-0.24,-0.47
645,25,-0.54,-0.65
646,1,0,-0.15
646,2,0,-0.24
646,3,-0.44,-0.18
646,4,-0.46,-0.26
646,5,-0.44,-0.20
646,6,-0.60,-0.29
646,7,0.45,-0.25
646,8,-0.99,-0.27
646,9,0.04,-0.23
646,10,0.38,-0.21
646,11,-0.29,-0.26
646,12,-0.12,-0.28
646,13,-0.30,-0.31
646,14,-0.78,-0.37
646,15,-0.43,-0.33
646,16,-0.53,-0.32
646,17,-0.55,-0.37
646,18,-0.24,-0.24
646,19,-0.32,-0.24
646,20,-0.33,-0.01
646,21,-0.39,-0.03
646,22,-0.46,-0.06
646,23,-0.49,-0.24
646,24,-0.48,-0.28
646,25,-0.40,-0.16
647,1,-0.50,-0.46
647,2,-0.50,-0.42
647,3,-1.09,-0.58
647,4,-0.77,-0.55
647,5,-0.50,-0.55
647,6,-0.50,-0.53
647,7,-1.09,-0.60
647,8,-0.83,-0.55
647,9,-0.78,-0.46
647,10,-1.10,-0.62
647,11,-0.51,-0.29
647,12,-0.50,-0.34
647,13,-0.56,-0.36
647,14,-0.55,-0.36
647,15,-0.43,-0.24
647,16,-0.48,-0.26
647,17,-0.30,0.17
647,18,0.13,0.69
647,19,-0.28,0.38
647,20,0.15,0.67
647,21,-0.15,0.37
647,22,0.04,0.73
647,23,0.06,0.61
647,24,0.30,0.67
647,25,-0.22,-0.09
648,1,0,0
648,2,0,0
648,3,-0.50,0
648,4,0,0
648,5,-0.45,-0.30
648,6,-0.40,-0.30
648,7,-0.41,-0.30
648,8,-0.48,-0.30
648,9,-0.44,-0.30
648,10,-0.45,-0.45
648,11,-0.54,-0.64
648,12,-0.54,-0.64
648,13,-0.52,-0.14
648,14,-0.65,-0.63
648,15,-0.41,0.28
648,16,-0.40,2.63
648,17,-0.42,-0.11
648,18,-0.42,-0.00
648,19,-0.43,-0.20
648,20,-0.50,0.68
648,21,-0.53,0.27
648,22,-0.55,0.26
648,23,-0.56,-0.08
648,24,-0.45,-0.13
648,25,-0.44,0.18
649,1,-0.46,-0.46
649,2,0,-0.42
649,3,0.66,-0.32
649,4,-1.20,-0.55
649,5,-0.57,-0.55
649,6,0.19,0.10
649,7,-0.43,-0.40
649,8,-0.83,-0.68
649,9,-0.59,-0.53
649,10,-0.44,-0.24
649,11,-0.14,-0.27
649,12,1.01,0.02
649,13,1.89,0.15
649,14,0.45,-0.12
649,15,0.97,0.13
649,16,0.08,-0.19
649,17,-0.06,-0.16
649,18,0.56,0.09
649,19,0.26,-0.09
649,20,1.14,-0.09
649,21,1.75,0.09
649,22,1.65,0.06
649,23,2.19,0.31
649,24,1.20,0.19
649,25,0.50,-0.15
650,1,-0.36,0
650,2,0,-0.32
650,3,-0.38,-0.43
650,4,-0.38,-0.23
650,5,-0.46,-0.33
650,6,0.29,0.46
650,7,0.22,3.76
650,8,0.01,3.94
650,9,-0.31,0.28
650,10,-0.05,1.94
650,11,-0.23,0.63
650,12,0.08,1.96
650,13,-0.14,0.99
650,14,-0.30,-0.27
650,15,-0.35,-0.44
650,16,-0.34,-0.40
650,17,-0.36,-0.46
650,18,-0.13,0.05
650,19,0.22,0.56
650,20,0.17,0.71
650,21,0.22,0.39
650,22,0.22,0.24
650,23,0.03,0.03
650,24,-0.19,-0.17
650,25,-0.25,-0.16
651,1,0,-0.30
651,2,-0.58,-0.42
651,3,0,-0.58
651,4,0,-0.62
651,5,0,-0.49
651,6,0,-0.36
651,7,0,-0.53
651,8,-0.58,-0.56
651,9,-0.58,-0.63
651,10,-0.68,-0.57
651,11,-1.01,-0.89
651,12,-0.81,-0.81
651,13,-0.47,-0.51
651,14,-0.67,-0.62
651,15,-1.34,-1.16
651,16,-1.09,-0.92
651,17,-1.41,-0.79
651,18,-1.90,-0.78
651,19,-1.54,-0.81
651,20,-1.47,-0.87
651,21,-1.08,-0.77
651,22,-0.72,-0.68
651,23,-1.50,-0.78
651,24,-1.32,-0.84
651,25,-1.79,-0.83
652,1,-0.61,-0.34
652,2,-0.66,-0.43
652,3,-0.69,-0.12
652,4,-0.46,-0.29
652,5,-0.62,-0.50
652,6,-0.45,-0.40
652,7,-0.70,-0.62
652,8,-0.52,-0.93
652,9,0.88,-0.01
652,10,0.21,0.24
652,11,-0.99,-0.67
652,12,-0.86,-0.45
652,13,-0.75,-0.41
652,14,-0.99,-0.66
652,15,-0.46,-0.50
652,16,-0.47,-0.53
652,17,-0.89,-0.70
652,18,-0.67,-0.59
652,19,-0.66,-0.52
652,20,-0.60,-0.63
652,21,-0.49,-0.55
652,22,-0.52,-0.59
652,23,-0.50,-0.59
652,24,-0.59,-0.67
652,25,-0.72,-0.85
653,1,1.82,2.41
653,2,2.31,0.71
653,3,1.18,3.95
653,4,32.73,8.85
653,5,0.15,0.51
653,6,-0.06,0.31
653,7,1.17,0.68
653,8,-0.17,-0.71
653,9,0.65,-0.16
653,10,-0.73,-1.03
653,11,-0.31,-0.25
653,12,-0.26,-0.06
653,13,0.00,0.07
653,14,0.28,0.30
653,15,0.87,-0.05
653,16,0.27,-0.09
653,17,0.12,0.15
653,18,-0.16,0.13
653,19,-0.09,0.42
653,20,-0.34,-0.07
653,21,-0.22,0.05
653,22,0.24,0.31
653,23,0.35,0.55
653,24,0.72,0.78
653,25,0.19,0.66
654,1,-0.58,-0.70
654,2,-0.90,-0.84
654,3,2.82,2.13
654,4,0.35,-0.02
654,5,2.11,0.34
654,6,-0.94,-0.71
654,7,0.67,-0.25
654,8,-0.69,-0.55
654,9,-0.32,0.22
654,10,-0.27,0.53
654,11,-0.21,0.97
654,12,-0.45,0.22
654,13,-0.45,-0.02
654,14,-0.65,-0.73
654,15,-0.76,-0.85
654,16,-1.28,-1.17
654,17,-1.24,-1.49
654,18,-0.80,-0.89
654,19,-0.59,-0.94
654,20,-0.68,-0.69
654,21,1.52,-0.27
654,22,0.85,-0.09
654,23,0.84,0.06
654,24,1.61,0.99
654,25,1.56,0.96
655,1,-0.46,-0.39
655,2,-0.51,-0.43
655,3,-0.70,-0.33
655,4,0.66,-0.28
655,5,-0.43,-0.25
655,6,-0.84,-0.25
655,7,-0.89,-0.24
655,8,-1.26,-0.23
655,9,-0.86,-0.21
655,10,-0.73,-0.18
655,11,-0.30,-0.15
655,12,-0.63,-0.18
655,13,-1.17,-0.23
655,14,-1.17,-0.25
655,15,-0.95,-0.28
655,16,-1.44,-0.34
655,17,-1.16,-0.32
655,18,-1.07,-0.36
655,19,-1.04,-0.43
655,20,-0.92,-0.41
655,21,-0.83,-0.45
655,22,-0.66,-0.43
655,23,-0.94,-0.47
655,24,-1.23,-0.56
655,25,-1.30,-0.52
656,1,0,-0.15
656,2,0,-0.24
656,3,0,-0.18
656,4,-0.22,-0.22
656,5,-0.41,-0.20
656,6,0.23,-0.18
656,7,-0.44,-0.27
656,8,0.13,-0.22
656,9,0.59,-0.21
656,10,13.26,-0.03
656,11,26.16,0.64
656,12,13.66,0.71
656,13,6.20,0.07
656,14,5.98,0.19
656,15,10.79,0.29
656,16,25.77,0.60
656,17,10.51,0.20
656,18,2.64,-0.13
656,19,0.80,-0.05
656,20,-0.07,-0.18
656,21,0.65,-0.11
656,22,0.11,-0.16
656,23,0.09,-0.10
656,24,0.47,-0.09
656,25,-0.34,-0.25
657,1,-0.41,-0.21
657,2,-0.59,-0.20
657,3,4.20,1.82
657,4,1.06,0.73
657,5,15.40,1.22
657,6,23.19,3.66
657,7,8.96,1.04
657,8,27.63,1.74
657,9,23.66,1.32
657,10,1.14,-0.54
657,11,0.12,0.05
657,12,-0.49,-0.50
657,13,-0.60,-0.47
657,14,-0.20,-0.05
657,15,-0.64,-0.35
657,16,0.28,-0.01
657,17,1.11,-0.11
657,18,-0.13,-0.35
657,19,-0.24,-0.26
657,20,0.45,-0.13
657,21,0.42,-0.10
657,22,0.79,0.04
657,23,1.36,0.22
657,24,1.30,0.35
657,25,0.84,0.57
658,1,0,0
658,2,0,-0.32
658,3,0,-0.43
658,4,0,-0.23
658,5,0,-0.33
658,6,-0.46,-0.44
658,7,-0.61,-0.69
658,8,-1.03,-0.58
658,9,-0.71,-0.53
658,10,-1.59,-1.00
658,11,0.22,0.86
658,12,-0.98,-0.55
658,13,-1.72,-0.84
658,14,-1.78,-0.62
658,15,-0.79,-0.37
658,16,0.76,0.36
658,17,-0.40,-0.22
658,18,-1.11,-0.64
658,19,-0.89,-0.53
658,20,-2.08,-0.54
658,21,0.27,-0.20
658,22,1.17,0.06
658,23,1.07,0.34
658,24,0.86,0.34
658,25,0.55,0.22
659,1,0,0
659,2,0,0
659,3,-0.46,-0.32
659,4,0,-0.36
659,5,0,-0.33
659,6,-0.45,-0.30
659,7,-0.57,-0.27
659,8,-1.02,-0.37
659,9,-0.88,-0.47
659,10,-1.25,-1.00
659,11,-1.33,-0.73
659,12,-1.36,-0.79
659,13,-1.30,-1.07
659,14,-1.40,-0.78
659,15,-0.99,-0.85
659,16,-0.83,-0.56
659,17,-0.94,-0.42
659,18,-0.89,-0.31
659,19,-1.02,-0.45
659,20,-1.04,-0.49
659,21,-1.51,-0.55
659,22,-1.49,-0.61
659,23,-1.28,-0.57
659,24,-0.87,-0.29
659,25,-0.83,-0.45
660,1,0,0
660,2,0,-0.40
660,3,0,0
660,4,0,0
660,5,0,0
660,6,0,0
660,7,0,0
660,8,0,-0.40
660,9,0,0
660,10,0,0
660,11,0,0
660,12,0,-0.48
660,13,0,-0.82
660,14,0,0.61
660,15,0,0.42
660,16,0,-0.16
660,17,0,-0.30
660,18,0,0.76
660,19,0,-0.51
660,20,0,-0.42
660,21,0,-0.63
660,22,0,-0.71
660,23,0,-0.65
660,24,0,-0.67
660,25,0,-0.65
661,1,-0.41,-0.26
661,2,3.88,2.20
661,3,-0.64,-0.59
661,4,-0.42,-0.44
661,5,1.42,-0.09
661,6,1.87,-0.16
661,7,4.79,-0.12
661,8,-0.63,-0.29
661,9,-0.53,-0.26
661,10,-0.32,-0.21
661,11,1.16,-0.15
661,12,4.85,-0.14
661,13,1.49,-0.17
661,14,1.98,-0.19
661,15,1.71,-0.18
661,16,1.66,-0.14
661,17,1.44,-0.13
661,18,1.66,-0.17
661,19,0.96,-0.24
661,20,1.16,-0.32
661,21,1.73,-0.17
661,22,2.08,-0.12
661,23,5.99,0.37
661,24,8.07,0.67
661,25,5.82,0.69
662,1,0,0
662,2,-0.41,-0.32
662,3,-0.40,-0.43
662,4,-0.41,-0.23
662,5,-0.81,-0.33
662,6,-0.43,-0.44
662,7,-0.71,-0.69
662,8,-0.07,-0.14
662,9,-0.88,-0.72
662,10,-0.29,0.23
662,11,-0.76,-0.22
662,12,-0.43,0.22
662,13,-0.96,-0.70
662,14,-0.03,0.49
662,15,1.10,1.71
662,16,-0.22,0.58
662,17,-0.51,-0.06
662,18,-0.45,-0.16
662,19,-0.46,-0.16
662,20,-0.42,-0.17
662,21,-0.39,0.07
662,22,-0.44,-0.01
662,23,-0.52,-0.11
662,24,-0.68,-0.37
662,25,-0.45,-0.13
663,1,-0.70,-0.35
663,2,-0.71,-0.43
663,3,-1.41,-0.45
663,4,-0.81,-0.40
663,5,-0.54,-0.54
663,6,-0.70,-0.61
663,7,-0.13,-0.48
663,8,-2.14,-0.79
663,9,-0.68,-0.65
663,10,-0.96,-0.57
663,11,-1.86,-0.64
663,12,-2.24,-0.86
663,13,-1.16,-0.74
663,14,-1.66,-0.59
663,15,-5.40,-0.77
663,16,0.02,-0.32
663,17,-0.66,-0.45
663,18,-1.87,-0.44
663,19,-1.18,-0.57
663,20,-0.76,-0.58
663,21,-1.20,-0.54
663,22,-0.68,-0.48
663,23,-0.77,-0.54
663,24,-0.61,-0.46
663,25,-0.85,-0.54
664,1,0,-0.19
664,2,0,-0.17
664,3,0,-0.30
664,4,-0.44,-0.23
664,5,0,-0.26
664,6,-0.46,-0.34
664,7,-0.62,-0.45
664,8,-0.59,-0.33
664,9,-0.62,-0.44
664,10,-0.22,-0.48
664,11,-0.48,-0.78
664,12,-0.70,-0.71
664,13,-0.50,-0.69
664,14,-0.91,-0.87
664,15,-0.12,-0.48
664,16,-0.67,-0.40
664,17,-0.36,-0.32
664,18,-0.29,-0.32
664,19,-0.13,-0.31
664,20,0.46,-0.28
664,21,1.21,0.16
664,22,1.11,0.06
664,23,0.67,-0.19
664,24,1.60,-0.00
664,25,1.04,-0.13
665,1,-0.50,-0.21
665,2,0,-0.20
665,3,-0.50,-0.38
665,4,-0.99,-0.43
665,5,-0.18,-0.01
665,6,-0.93,-0.23
665,7,-1.05,-0.22
665,8,-1.05,-0.21
665,9,0.61,0.16
665,10,-0.69,-0.32
665,11,0.80,0.26
665,12,0.70,0.27
665,13,-0.22,0.03
665,14,0.12,0.37
665,15,0.38,0.19
665,16,-0.22,0.00
665,17,-0.34,-0.12
665,18,0.82,0.24
665,19,0.67,0.05
665,20,-0.70,-0.42
665,21,-0.96,-0.48
665,22,-1.22,-0.55
665,23,-1.45,-0.55
665,24,-1.07,-0.44
665,25,-1.19,-0.54
666,1,-0.41,-0.20
666,2,-0.59,-0.21
666,3,-0.02,-0.00
666,4,-0.66,-0.37
666,5,-0.69,-0.25
666,6,-0.76,-0.30
666,7,-0.58,-0.22
666,8,-0.75,-0.20
666,9,-0.63,-0.16
666,10,-0.67,-0.19
666,11,-0.57,-0.09
666,12,-0.66,-0.19
666,13,-0.49,0.05
666,14,-0.71,-0.18
666,15,-1.00,-0.19
666,16,-0.68,-0.15
666,17,-0.65,-0.11
666,18,-0.40,0.04
666,19,-0.65,-0.01
666,20,-0.40,0.31
666,21,-0.47,0.17
666,22,-0.44,0.33
666,23,-0.71,-0.13
666,24,-0.74,-0.43
666,25,-0.75,-0.36
667,1,-0.40,-0.34
667,2,32.29,2.29
667,3,0.14,-0.24
667,4,-0.59,-0.24
667,5,-0.90,-0.28
667,6,-0.94,-0.23
667,7,-0.66,-0.24
667,8,-0.82,-0.30
667,9,-0.67,-0.32
667,10,-0.67,-0.28
667,11,-0.84,-0.27
667,12,-0.94,-0.32
667,13,-0.61,-0.31
667,14,-0.46,-0.34
667,15,-0.45,-0.36
667,16,-0.42,-0.38
667,17,-0.44,-0.39
667,18,-0.69,-0.39
667,19,-0.72,-0.40
667,20,0.05,-0.25
667,21,0.39,-0.19
667,22,0.06,-0.15
667,23,0.30,-0.07
667,24,0.55,0.05
667,25,1.51,0.35
668,1,0,-0.34
668,2,-0.40,-0.43
668,3,-0.76,-0.65
668,4,-0.38,-0.29
668,5,-0.40,-0.35
668,6,-0.45,-0.40
668,7,-0.42,-0.55
668,8,6.99,0.86
668,9,1.04,-0.14
668,10,0.00,0.03
668,11,-0.02,-0.13
668,12,-0.27,-0.28
668,13,0.14,0.11
668,14,0.97,0.58
668,15,0.55,1.05
668,16,1.80,2.30
668,17,1.33,1.49
668,18,-0.11,0.15
668,19,-0.01,0.24
668,20,-0.19,0.03
668,21,-0.43,-0.25
668,22,-0.30,-0.11
668,23,-0.36,-0.28
668,24,-0.37,-0.30
668,25,-0.41,-0.47
669,1,0,-0.21
669,2,0,-0.20
669,3,-0.58,-0.38
669,4,-0.58,-0.43
669,5,-0.25,-0.31
669,6,6.02,0.30
669,7,0.07,-0.28
669,8,-0.24,-0.32
669,9,1.02,0.11
669,10,-0.77,-0.22
669,11,-2.66,-0.47
669,12,0.93,0.66
669,13,-0.48,-0.10
669,14,-0.11,-0.21
669,15,-0.85,-0.42
669,16,0.04,-0.18
669,17,0.24,-0.17
669,18,0.07,-0.13
669,19,0.35,0.02
669,20,-0.30,-0.18
669,21,-0.12,-0.03
669,22,-0.65,-0.27
669,23,-0.73,-0.36
669,24,-0.66,-0.47
669,25,-0.66,-0.51
670,1,0,0
670,2,0,0
670,3,-0.46,-0.32
670,4,-0.45,-0.36
670,5,-0.45,-0.33
670,6,-0.45,-0.30
670,7,-0.45,-0.27
670,8,-0.52,-0.37
670,9,-0.54,-0.47
670,10,-0.63,-0.40
670,11,-0.80,-0.78
670,12,-0.81,-0.31
670,13,-0.29,-0.16
670,14,-0.28,0.08
670,15,-0.47,-0.20
670,16,-0.48,0.15
670,17,-0.65,-0.17
670,18,-0.85,-0.68
670,19,-0.71,-0.34
670,20,-0.81,-0.47
670,21,-0.70,-0.48
670,22,-0.78,-0.39
670,23,-1.01,-0.34
670,24,-1.16,-0.43
670,25,-0.85,-0.12
671,1,0,0
671,2,-0.50,-0.32
671,3,-0.07,0.32
671,4,-0.41,-0.23
671,5,-0.59,-0.33
671,6,-0.26,-0.24
671,7,-0.55,-0.33
671,8,-0.22,-0.23
671,9,-0.90,-0.97
671,10,-0.53,-0.64
671,11,0.48,0.01
671,12,-0.21,-0.40
671,13,0.67,0.47
671,14,0.02,0.26
671,15,-0.54,-0.15
671,16,-0.81,-0.33
671,17,-0.64,-0.26
671,18,-0.47,0.07
671,19,-0.34,0.23
671,20,-0.34,0.23
671,21,-0.32,0.24
671,22,-0.25,0.27
671,23,-0.22,0.33
671,24,-0.23,0.25
671,25,-0.32,0.17
672,1,-0.49,-0.34
672,2,-0.42,-0.14
672,3,-0.43,-0.24
672,4,-0.41,-0.22
672,5,-0.49,-0.26
672,6,-0.41,-0.20
672,7,-0.49,-0.23
672,8,-0.42,-0.23
672,9,-0.51,-0.27
672,10,-0.46,-0.23
672,11,-0.41,-0.19
672,12,-0.44,-0.22
672,13,-0.50,-0.26
672,14,-0.53,-0.29
672,15,-0.55,-0.32
672,16,-0.55,-0.33
672,17,-0.52,-0.32
672,18,-0.54,-0.30
672,19,-0.54,-0.31
672,20,-0.45,-0.24
672,21,-0.47,-0.23
672,22,-0.46,-0.24
672,23,-0.44,-0.17
672,24,-0.25,0.14
672,25,-0.22,0.23
673,1,0,-0.15
673,2,0,-0.24
673,3,-0.36,-0.18
673,4,-0.36,-0.26
673,5,-0.38,-0.20
673,6,-0.36,-0.29
673,7,-0.71,-0.27
673,8,0.08,-0.24
673,9,0.85,-0.25
673,10,-0.28,-0.32
673,11,0.61,-0.28
673,12,0.17,-0.31
673,13,-1.62,-0.40
673,14,-0.55,-0.38
673,15,-0.35,-0.37
673,16,-0.03,-0.36
673,17,1.24,-0.37
673,18,-0.46,-0.46
673,19,-0.06,-0.40
673,20,0.77,-0.22
673,21,0.46,-0.24
673,22,-0.33,-0.30
673,23,-0.13,-0.31
673,24,0.50,-0.14
673,25,0.29,-0.20
674,1,0,-0.26
674,2,0,-0.43
674,3,-0.51,-0.47
674,4,-0.90,-0.34
674,5,-0.76,-0.44
674,6,-0.28,-0.27
674,7,-0.64,-0.40
674,8,-0.45,-0.37
674,9,-0.45,-0.50
674,10,-0.63,-0.76
674,11,-0.49,-0.75
674,12,-0.10,-0.66
674,13,-0.15,-0.52
674,14,0.52,-0.48
674,15,-0.43,-0.60
674,16,-0.24,-0.69
674,17,-0.38,-0.73
674,18,-0.68,-0.75
674,19,-0.68,-0.65
674,20,-0.59,-0.73
674,21,-0.49,-0.72
674,22,-0.40,-0.74
674,23,-0.43,-0.74
674,24,-0.47,-0.66
674,25,-0.46,-0.65
675,1,0,-0.15
675,2,-0.41,-0.24
675,3,-0.41,-0.18
675,4,-0.47,-0.26
675,5,-0.65,-0.20
675,6,-0.48,-0.29
675,7,-0.55,-0.27
675,8,-0.46,-0.25
675,9,-0.47,-0.27
675,10,-0.46,-0.36
675,11,-0.41,-0.34
675,12,-0.46,-0.37
675,13,-0.47,-0.36
675,14,-0.57,-0.40
675,15,-0.53,-0.42
675,16,-0.47,-0.37
675,17,-0.44,-0.38
675,18,-0.42,-0.24
675,19,-0.45,-0.30
675,20,-0.33,-0.04
675,21,-0.29,-0.04
675,22,-0.33,-0.16
675,23,-0.33,-0.17
675,24,-0.38,-0.26
675,25,-0.33,-0.24
676,1,0,0
676,2,0,-0.28
676,3,0,-0.28
676,4,0,0
676,5,0,0
676,6,0,0
676,7,0,0
676,8,0,0
676,9,0,-0.47
676,10,0,-0.33
676,11,-0.45,-0.41
676,12,-0.57,-0.41
676,13,0.00,-0.25
676,14,0.36,0.85
676,15,-0.51,0.04
676,16,0.08,1.78
676,17,1.51,2.29
676,18,-0.75,0.31
676,19,-0.78,-0.44
676,20,-0.12,0.22
676,21,-0.67,-0.53
676,22,-0.43,-0.44
676,23,-0.46,-0.41
